,site,date,time,site_lat,site_lon,chime_diatoms_ug_per_l,chime_cyanobacteria_ug_per_l,chime_others_ug_per_l,lstm_lswt_c,s2_chl_ug_per_l,s2_tur_mg_per_l,s2_cdom_1_per_m,s3_chl_ug_per_l,s3_tur_mg_per_l,s3_cdom_1_per_m,diatoms_ug_per_l,cyanobacterial_ug_per_l,others_ug_per_l
1538,elbe-river_bunthaus_v0.3,2023-01-19,2023-01-19 12:00:00,53.461787,10.064451,0.0,0.59,1.75,4.5616666666666665,2.34,14.92903664819675,0.6442556883736376,2.34,14.92903664819675,0.6442556883736376,0.0,0.59,1.75
1539,elbe-river_bunthaus_v0.3,2023-01-20,2023-01-20 12:00:00,53.461787,10.064451,0.1,1.14,3.5700000000000003,3.926666666666667,4.81,20.54048799455624,0.5947467295381458,4.81,20.54048799455624,0.5947467295381458,0.1,1.14,3.5700000000000003
1540,elbe-river_bunthaus_v0.3,2023-01-21,2023-01-21 12:00:00,53.461787,10.064451,0.0,0.7,3.93,3.52,4.63,24.82259162049188,0.561662799321351,4.63,24.82259162049188,0.561662799321351,0.0,0.7,3.93
1541,elbe-river_bunthaus_v0.3,2023-01-22,2023-01-22 12:00:00,53.461787,10.064451,0.8926780303030302,1.3490863542587683,5.198954726429216,3.3866666666666667,7.440719110991014,36.13784388062602,0.4957410259049421,7.440719110991014,36.13784388062602,0.4957410259049421,0.8926780303030302,1.3490863542587683,5.198954726429216
1542,elbe-river_bunthaus_v0.3,2023-01-23,2023-01-23 12:00:00,53.461787,10.064451,1.3432496278983737,1.5291010018208089,1.6132885296301904,3.436666666666667,4.485639159349373,25.36453776611257,0.5442872110185618,4.485639159349373,25.36453776611257,0.5442872110185618,1.3432496278983737,1.5291010018208089,1.6132885296301904
1543,elbe-river_bunthaus_v0.3,2023-01-24,2023-01-24 12:00:00,53.461787,10.064451,0.0,0.14,3.3,3.303333333333333,3.44,24.239331194711774,0.5364174628504161,3.44,24.239331194711774,0.5364174628504161,0.0,0.14,3.3
1544,elbe-river_bunthaus_v0.3,2023-01-25,2023-01-25 12:00:00,53.461787,10.064451,0.0,0.8,1.96,3.0066666666666664,2.76,22.287839020122483,0.5621867681830023,2.76,22.287839020122483,0.5621867681830023,0.0,0.8,1.96
1545,elbe-river_bunthaus_v0.3,2023-01-26,2023-01-26 12:00:00,53.461787,10.064451,0.34,0.7,2.58,2.9766666666666666,3.62,20.32419558666277,0.5859068845038016,3.62,20.32419558666277,0.5859068845038016,0.34,0.7,2.58
1546,elbe-river_bunthaus_v0.3,2023-01-27,2023-01-27 12:00:00,53.461787,10.064451,0.6,0.66,1.36,3.155,2.62,16.96801788665305,0.6274988823980834,2.62,16.96801788665305,0.6274988823980834,0.6,0.66,1.36
1547,elbe-river_bunthaus_v0.3,2023-01-28,2023-01-28 12:00:00,53.461787,10.064451,1.29,0.76,1.0799999999999998,3.1566666666666667,3.13,17.789442986293377,0.6223150592609883,3.13,17.789442986293377,0.6223150592609883,1.29,0.76,1.0799999999999998
1548,elbe-river_bunthaus_v0.3,2023-01-29,2023-01-29 12:00:00,53.461787,10.064451,0.4647812488791649,0.7143101614316106,2.2710593385707654,3.181666666666666,3.4501507488815406,17.97657237289783,0.6090043836624831,3.4501507488815406,17.97657237289783,0.6090043836624831,0.4647812488791649,0.7143101614316106,2.2710593385707654
1549,elbe-river_bunthaus_v0.3,2023-01-30,2023-01-30 12:00:00,53.461787,10.064451,0.52,0.61,1.5500000000000005,3.248333333333333,2.68,14.136774569845434,0.5856268799886277,2.68,14.136774569845434,0.5856268799886277,0.52,0.61,1.5500000000000005
1550,elbe-river_bunthaus_v0.3,2023-01-31,2023-01-31 12:00:00,53.461787,10.064451,0.84,0.42,2.2,3.2550000000000003,3.46,15.648391173325557,0.5664443707292088,3.46,15.648391173325557,0.5664443707292088,0.84,0.42,2.2
1551,elbe-river_bunthaus_v0.3,2023-02-01,2023-02-01 12:00:00,53.461787,10.064451,1.12,0.82,1.5500000000000005,3.4033333333333338,3.49,21.20880723242928,0.547321995214602,3.49,21.20880723242928,0.547321995214602,1.12,0.82,1.5500000000000005
1552,elbe-river_bunthaus_v0.3,2023-02-02,2023-02-02 12:00:00,53.461787,10.064451,1.05,0.53,3.21,3.54,4.79,23.33284728297852,0.5090150174341281,4.79,23.33284728297852,0.5090150174341281,1.05,0.53,3.21
1553,elbe-river_bunthaus_v0.3,2023-02-03,2023-02-03 12:00:00,53.461787,10.064451,0.93,0.46,3.4599999999999995,3.936666666666667,4.85,20.499173714396807,0.5405839922813479,4.85,20.499173714396807,0.5405839922813479,0.93,0.46,3.4599999999999995
1554,elbe-river_bunthaus_v0.3,2023-02-04,2023-02-04 12:00:00,53.461787,10.064451,2.85,0.77,2.35,4.258333333333333,5.97,22.698551569942648,0.5638830546144268,5.97,22.698551569942648,0.5638830546144268,2.85,0.77,2.35
1555,elbe-river_bunthaus_v0.3,2023-02-05,2023-02-05 12:00:00,53.461787,10.064451,2.72,0.83,1.6199999999999997,3.905,5.17,23.8456304073102,0.5696872457185712,5.17,23.8456304073102,0.5696872457185712,2.72,0.83,1.6199999999999997
1556,elbe-river_bunthaus_v0.3,2023-02-06,2023-02-06 12:00:00,53.461787,10.064451,2.691468641640283,0.6803245909934222,2.4325414320293754,3.6966666666666654,5.804334664663081,19.98153008651696,0.5946336273179313,5.804334664663081,19.98153008651696,0.5946336273179313,2.691468641640283,0.6803245909934222,2.4325414320293754
1557,elbe-river_bunthaus_v0.3,2023-02-07,2023-02-07 12:00:00,53.461787,10.064451,3.75,0.7,2.05,3.3,6.5,18.238553514144066,0.6074515132869829,6.5,18.238553514144066,0.6074515132869829,3.75,0.7,2.05
1558,elbe-river_bunthaus_v0.3,2023-02-20,2023-02-20 12:00:00,53.461787,10.064451,3.750804005375685,0.6997779210535605,2.048119815302252,5.303333333333334,6.498701741731497,23.85535141440653,0.5911034145438131,6.498701741731497,23.85535141440653,0.5911034145438131,3.750804005375685,0.6997779210535605,2.048119815302252
1559,elbe-river_bunthaus_v0.3,2023-03-04,2023-03-04 12:00:00,53.461787,10.064451,5.53,0.0,3.4099999999999997,4.756666666666667,8.94,21.087294643725087,0.6193451555353469,8.94,21.087294643725087,0.6193451555353469,5.53,0.0,3.4099999999999997
1560,elbe-river_bunthaus_v0.3,2023-03-05,2023-03-05 12:00:00,53.461787,10.064451,6.12,0.0,2.89,4.4816666666666665,9.01,20.03985612909497,0.6189807016296643,9.01,20.03985612909497,0.6189807016296643,6.12,0.0,2.89
1561,elbe-river_bunthaus_v0.3,2023-03-06,2023-03-06 12:00:00,53.461787,10.064451,6.57,0.0,3.68,4.315,10.25,18.1612715077282,0.6185431692681655,10.25,18.1612715077282,0.6185431692681655,6.57,0.0,3.68
1562,elbe-river_bunthaus_v0.3,2023-03-07,2023-03-07 12:00:00,53.461787,10.064451,8.07,0.0,6.6,4.2683333333333335,14.67,17.99115388354233,0.6150272373689243,14.67,17.99115388354233,0.6150272373689243,8.07,0.0,6.6
1563,elbe-river_bunthaus_v0.3,2023-03-08,2023-03-08 12:00:00,53.461787,10.064451,10.65064147751973,0.0,7.896331116489193,4.2125,18.546972594008924,18.87333527753475,0.602242313216289,18.546972594008924,18.87333527753475,0.602242313216289,10.65064147751973,0.0,7.896331116489193
1564,elbe-river_bunthaus_v0.3,2023-03-09,2023-03-09 12:00:00,53.461787,10.064451,11.45,0.0,1.0200000000000014,4.075,12.47,16.372606202002522,0.6264758217073275,12.47,16.372606202002522,0.6264758217073275,11.45,0.0,1.0200000000000014
1565,elbe-river_bunthaus_v0.3,2023-03-10,2023-03-10 12:00:00,53.461787,10.064451,12.87,0.0,7.640000000000002,3.783333333333333,20.51,15.886555847185766,0.6034987666431108,20.51,15.886555847185766,0.6034987666431108,12.87,0.0,7.640000000000002
1566,elbe-river_bunthaus_v0.3,2023-03-11,2023-03-11 12:00:00,53.461787,10.064451,15.23,0.0,6.739999999999998,3.45,21.97,15.52687858462136,0.5978844581969744,21.97,15.52687858462136,0.5978844581969744,15.23,0.0,6.739999999999998
1567,elbe-river_bunthaus_v0.3,2023-03-12,2023-03-12 12:00:00,53.461787,10.064451,18.08907724867725,0.0,7.75677967360788,3.5849999999999995,25.84585692228513,15.8962768542821,0.5874790661324127,25.84585692228513,15.8962768542821,0.5874790661324127,18.08907724867725,0.0,7.75677967360788
